frame index,joint index,joint name,joint pos/angle,joint velocity,joint axis
0,30,headry,0.044460691898228766,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
0,31,headrx,0.051875723225326659,0.0,[ 1.  0.  0.]
0,32,lclaviclerz,-2.4980024919168844e-16,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
0,33,lclaviclery,-2.8276079211560133e-16,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
0,34,lhumerusrz,1.1333993629525978,0.0,[ 0.          0.869038   -0.49474535]
0,35,lhumerusry,0.56524407688013567,0.0,[-1.  0.  0.]
0,36,lhumerusrx,-0.90724308913767682,0.0,[ 0.         -0.49474535 -0.869038  ]
0,37,lradiusrx,0.35573998945849222,0.0,[ 0.         -0.49474535 -0.869038  ]
0,38,lwristry,0.2204525378194038,0.0,[-1.  0.  0.]
0,39,lhandrz,0.39876235552015249,0.0,[ 0.         -0.00603155  0.99998181]
0,40,lhandrx,-0.38206828122482672,0.0,[ 0.          0.99998181  0.00603155]
0,41,lfingersrx,0.12435505827044639,0.0,[ 0.          0.99998181  0.00603155]
0,42,lthumbrz,0.92117256189784325,0.0,[ -4.33680869e-19  -6.03155076e-03   9.99981810e-01]
0,43,lthumbrx,0.078785907764276047,0.0,[ 0.70710596  0.70709474  0.00426496]
0,44,rclaviclerz,-2.4980024919168844e-16,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
0,45,rclaviclery,-2.8276079211560133e-16,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
0,46,rhumerusrz,-1.4346152665787872,0.0,[ 0.          0.869038   -0.49474535]
0,47,rhumerusry,0.25969626605049639,0.0,[ 1.  0.  0.]
0,48,rhumerusrx,-0.16410859717604645,0.0,[ 0.          0.49474535  0.869038  ]
0,49,rradiusrx,0.80679066403914312,0.0,[ 0.          0.49474535  0.869038  ]
0,50,rwristry,-0.29286275782614463,0.0,[ 1.  0.  0.]
0,51,rhandrz,0.32418269125318278,0.0,[ 0.         -0.00603155  0.99998181]
0,52,rhandrx,-0.45278902251563696,0.0,[ 0.         -0.99998181 -0.00603155]
0,53,rfingersrx,0.12435505827044639,0.0,[ 0.         -0.99998181 -0.00603155]
0,54,rthumbrz,-0.19904781987294534,0.0,[  4.33680869e-19  -6.03155076e-03   9.99981810e-01]
0,55,rthumbrx,0.010487910368036686,0.0,[ 0.70710596 -0.70709474 -0.00426496]
1,0,lfemurrz,-0.37092227525430937,0.0,[  0.00000000e+00  -1.00000000e+00   1.70002901e-16]
1,1,lfemurry,-0.01146006382930278,0.0,[ -3.37133954e-01   1.63064007e-16   9.41456689e-01]
1,2,lfemurrx,-0.48234777327170358,0.0,[  9.41456689e-01   2.77555756e-17   3.37133954e-01]
1,3,ltibiarx,0.39904668433103219,0.0,[  9.41456689e-01   5.55111512e-17   3.37133954e-01]
1,4,lfootrz,0.23646938758963093,0.0,[ -3.37133954e-01   2.14021971e-16   9.41456689e-01]
1,5,lfootrx,-0.21115297267113114,0.0,[  9.41456689e-01   6.53358582e-17   3.37133954e-01]
1,6,ltoesrx,-0.17272636752629927,0.0,[  9.41456689e-01   6.53358582e-17   3.37133954e-01]
1,7,rfemurrz,0.5099462161356606,0.0,[  0.00000000e+00  -1.00000000e+00   1.70002901e-16]
1,8,rfemurry,0.035863079729201809,0.0,[  3.37133954e-01   1.63064007e-16   9.41456689e-01]
1,9,rfemurrx,0.312711615965654,0.0,[  9.41456689e-01  -2.77555756e-17  -3.37133954e-01]
1,10,rtibiarx,0.20370937619353421,0.0,[  9.41456689e-01  -5.55111512e-17  -3.37133954e-01]
1,11,rfootrz,0.022840779100094553,0.0,[  3.37133954e-01   2.14021971e-16   9.41456689e-01]
1,12,rfootrx,-0.27223862239279284,0.0,[  9.41456689e-01  -6.53358582e-17  -3.37133954e-01]
1,13,rtoesrx,0.012044820776994432,0.0,[  9.41456689e-01  -6.53358582e-17  -3.37133954e-01]
1,14,lowerbackrz,0.10215732860476619,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
1,15,lowerbackry,0.031137846834849096,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
1,16,lowerbackrx,0.1269478143432958,0.0,[ 1.  0.  0.]
1,17,upperbackrz,0.027085212615954517,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
1,18,upperbackry,0.047639757666867198,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
1,19,upperbackrx,0.068405914988760169,0.0,[ 1.  0.  0.]
1,20,thoraxrz,-0.032487484778932221,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
1,21,thoraxry,0.025007007787602405,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
1,22,thoraxrx,0.0032307724460396668,0.0,[ 1.  0.  0.]
1,23,lowerneckrz,0.020051071407763368,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
1,24,lowerneckry,0.072106011126493105,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
1,25,lowerneckrx,-0.22789228315314594,0.0,[ 1.  0.  0.]
1,26,upperneckrz,-0.10781309997697389,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
1,27,upperneckry,0.098271516753138097,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
1,28,upperneckrx,0.016226232654678818,0.0,[ 1.  0.  0.]
1,29,headrz,-0.032506780234273641,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
1,30,headry,0.044858084388111077,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
1,31,headrx,0.049503415843281252,0.0,[ 1.  0.  0.]
1,32,lclaviclerz,-1.3099091214989258e-16,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
1,33,lclaviclery,2.4860059903957356e-16,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
1,34,lhumerusrz,1.1328366348220476,0.0,[ 0.          0.869038   -0.49474535]
1,35,lhumerusry,0.58174314054723386,0.0,[-1.  0.  0.]
1,36,lhumerusrx,-0.89671393536451449,0.0,[ 0.         -0.49474535 -0.869038  ]
1,37,lradiusrx,0.34768779703309621,0.0,[ 0.         -0.49474535 -0.869038  ]
1,38,lwristry,0.19775694297191923,0.0,[-1.  0.  0.]
1,39,lhandrz,0.38578664012110314,0.0,[ 0.         -0.00603155  0.99998181]
1,40,lhandrx,-0.38162151694064161,0.0,[ 0.          0.99998181  0.00603155]
1,41,lfingersrx,0.12435505827044635,0.0,[ 0.          0.99998181  0.00603155]
1,42,lthumbrz,0.90818737115694403,0.0,[ -4.33680869e-19  -6.03155076e-03   9.99981810e-01]
1,43,lthumbrx,0.079217715857023571,0.0,[ 0.70710596  0.70709474  0.00426496]
1,44,rclaviclerz,-1.3099091214989258e-16,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
1,45,rclaviclery,2.4860059903957356e-16,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
1,46,rhumerusrz,-1.4313391648847298,0.0,[ 0.          0.869038   -0.49474535]
1,47,rhumerusry,0.25003403881657471,0.0,[ 1.  0.  0.]
1,48,rhumerusrx,-0.14920759749411958,0.0,[ 0.          0.49474535  0.869038  ]
1,49,rradiusrx,0.79418557577778814,0.0,[ 0.          0.49474535  0.869038  ]
1,50,rwristry,-0.28195371132359509,0.0,[ 1.  0.  0.]
1,51,rhandrz,0.32155567507641353,0.0,[ 0.         -0.00603155  0.99998181]
1,52,rhandrx,-0.44717165803946513,0.0,[ 0.         -0.99998181 -0.00603155]
1,53,rfingersrx,0.12435505827044635,0.0,[ 0.         -0.99998181 -0.00603155]
1,54,rthumbrz,-0.20165554296786503,0.0,[  4.33680869e-19  -6.03155076e-03   9.99981810e-01]
1,55,rthumbrx,0.015912377461495184,0.0,[ 0.70710596 -0.70709474 -0.00426496]
2,0,lfemurrz,-0.37815824824627653,0.0,[  0.00000000e+00  -1.00000000e+00   1.70002901e-16]
2,1,lfemurry,-0.0041752684671234799,0.0,[ -3.37133954e-01   1.63064007e-16   9.41456689e-01]
2,2,lfemurrx,-0.48385838584313606,0.0,[  9.41456689e-01   2.77555756e-17   3.37133954e-01]
2,3,ltibiarx,0.43559038058175675,0.0,[  9.41456689e-01   5.55111512e-17   3.37133954e-01]
2,4,lfootrz,0.21990958478092903,0.0,[ -3.37133954e-01   2.14021971e-16   9.41456689e-01]
2,5,lfootrx,-0.19859544391085424,0.0,[  9.41456689e-01   6.53358582e-17   3.37133954e-01]
2,6,ltoesrx,-0.18949272970270026,0.0,[  9.41456689e-01   6.53358582e-17   3.37133954e-01]
2,7,rfemurrz,0.50664834546977466,0.0,[  0.00000000e+00  -1.00000000e+00   1.70002901e-16]
2,8,rfemurry,0.034583008357968688,0.0,[  3.37133954e-01   1.63064007e-16   9.41456689e-01]
2,9,rfemurrx,0.32638285808625067,0.0,[  9.41456689e-01  -2.77555756e-17  -3.37133954e-01]
2,10,rtibiarx,0.22255985993372962,0.0,[  9.41456689e-01  -5.55111512e-17  -3.37133954e-01]
2,11,rfootrz,0.033770406521435176,0.0,[  3.37133954e-01   2.14021971e-16   9.41456689e-01]
2,12,rfootrx,-0.26141904901993374,0.0,[  9.41456689e-01  -6.53358582e-17  -3.37133954e-01]
2,13,rtoesrx,-0.037650421309380643,0.0,[  9.41456689e-01  -6.53358582e-17  -3.37133954e-01]
2,14,lowerbackrz,0.1018466734878669,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
2,15,lowerbackry,0.033037873249956363,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
2,16,lowerbackrx,0.11343117680066571,0.0,[ 1.  0.  0.]
2,17,upperbackrz,0.026258336796977342,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
2,18,upperbackry,0.0493282956000647,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
2,19,upperbackrx,0.064659368337068659,0.0,[ 1.  0.  0.]
2,20,thoraxrz,-0.032809890058334366,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
2,21,thoraxry,0.025893024485176677,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
2,22,thoraxrx,0.0069799519840177153,0.0,[ 1.  0.  0.]
2,23,lowerneckrz,0.026110781714842754,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
2,24,lowerneckry,0.072774558814291207,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
2,25,lowerneckrx,-0.22073974700553967,0.0,[ 1.  0.  0.]
2,26,upperneckrz,-0.10169422441186018,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
2,27,upperneckry,0.097216366656169909,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
2,28,upperneckrx,0.0029517421436888241,0.0,[ 1.  0.  0.]
2,29,headrz,-0.031746918440168269,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
2,30,headry,0.044961975596161378,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
2,31,headrx,0.043552297281948919,0.0,[ 1.  0.  0.]
2,32,lclaviclerz,-5.5318948106501292e-16,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
2,33,lclaviclery,-2.6088665576114615e-16,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
2,34,lhumerusrz,1.1335413184846608,0.0,[ 0.          0.869038   -0.49474535]
2,35,lhumerusry,0.58234124148998412,0.0,[-1.  0.  0.]
2,36,lhumerusrx,-0.89468316842176865,0.0,[ 0.         -0.49474535 -0.869038  ]
2,37,lradiusrx,0.34488517986940059,0.0,[ 0.         -0.49474535 -0.869038  ]
2,38,lwristry,0.19963024014451594,0.0,[-1.  0.  0.]
2,39,lhandrz,0.38197973554597342,0.0,[ 0.         -0.00603155  0.99998181]
2,40,lhandrx,-0.37969673814670868,0.0,[ 0.          0.99998181  0.00603155]
2,41,lfingersrx,0.12435505827044638,0.0,[ 0.          0.99998181  0.00603155]
2,42,lthumbrz,0.90434156733188442,0.0,[ -4.33680869e-19  -6.03155076e-03   9.99981810e-01]
2,43,lthumbrx,0.081076805675031019,0.0,[ 0.70710596  0.70709474  0.00426496]
2,44,rclaviclerz,-5.5318948106501292e-16,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
2,45,rclaviclery,-2.6088665576114615e-16,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
2,46,rhumerusrz,-1.4405626490633141,0.0,[ 0.          0.869038   -0.49474535]
2,47,rhumerusry,0.25142186516809506,0.0,[ 1.  0.  0.]
2,48,rhumerusrx,-0.15593006267097659,0.0,[ 0.          0.49474535  0.869038  ]
2,49,rradiusrx,0.7815017525437814,0.0,[ 0.          0.49474535  0.869038  ]
2,50,rwristry,-0.27927663079364534,0.0,[ 1.  0.  0.]
2,51,rhandrz,0.31915209930554261,0.0,[ 0.         -0.00603155  0.99998181]
2,52,rhandrx,-0.45674059986774596,0.0,[ 0.         -0.99998181 -0.00603155]
2,53,rfingersrx,0.12435505827044638,0.0,[ 0.         -0.99998181 -0.00603155]
2,54,rthumbrz,-0.20408634315765337,0.0,[  4.33680869e-19  -6.03155076e-03   9.99981810e-01]
2,55,rthumbrx,0.0066702281706272452,0.0,[ 0.70710596 -0.70709474 -0.00426496]
3,0,lfemurrz,-0.38960477363472829,0.0,[  0.00000000e+00  -1.00000000e+00   1.70002901e-16]
3,1,lfemurry,-0.0091094298419024614,0.0,[ -3.37133954e-01   1.63064007e-16   9.41456689e-01]
3,2,lfemurrx,-0.48503860728246051,0.0,[  9.41456689e-01   2.77555756e-17   3.37133954e-01]
3,3,ltibiarx,0.48811329300567524,0.0,[  9.41456689e-01   5.55111512e-17   3.37133954e-01]
3,4,lfootrz,0.23254517444945041,0.0,[ -3.37133954e-01   2.14021971e-16   9.41456689e-01]
3,5,lfootrx,-0.15965793051485502,0.0,[  9.41456689e-01   6.53358582e-17   3.37133954e-01]
3,6,ltoesrx,-0.19656730423493096,0.0,[  9.41456689e-01   6.53358582e-17   3.37133954e-01]
3,7,rfemurrz,0.50097750033186339,0.0,[  0.00000000e+00  -1.00000000e+00   1.70002901e-16]
3,8,rfemurry,0.035826575792754209,0.0,[  3.37133954e-01   1.63064007e-16   9.41456689e-01]
3,9,rfemurrx,0.34534669404301793,0.0,[  9.41456689e-01  -2.77555756e-17  -3.37133954e-01]
3,10,rtibiarx,0.24644651751559149,0.0,[  9.41456689e-01  -5.55111512e-17  -3.37133954e-01]
3,11,rfootrz,0.030734630530542345,0.0,[  3.37133954e-01   2.14021971e-16   9.41456689e-01]
3,12,rfootrx,-0.26008458685952945,0.0,[  9.41456689e-01  -6.53358582e-17  -3.37133954e-01]
3,13,rtoesrx,-0.16768245450828634,0.0,[  9.41456689e-01  -6.53358582e-17  -3.37133954e-01]
3,14,lowerbackrz,0.08677678637904998,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
3,15,lowerbackry,0.031009320908018476,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
3,16,lowerbackrx,0.10361642278965115,0.0,[ 1.  0.  0.]
3,17,upperbackrz,0.02875684439862192,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
3,18,upperbackry,0.045211617789266988,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
3,19,upperbackrx,0.06482686380901892,0.0,[ 1.  0.  0.]
3,20,thoraxrz,-0.021285532881195463,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
3,21,thoraxry,0.023682688872655632,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
3,22,thoraxrx,0.01140444674473026,0.0,[ 1.  0.  0.]
3,23,lowerneckrz,0.014473273972954179,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
3,24,lowerneckry,0.074256916238712722,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
3,25,lowerneckrx,-0.22184552137110922,0.0,[ 1.  0.  0.]
3,26,upperneckrz,-0.084951309961739149,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
3,27,upperneckry,0.09958178028893952,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
3,28,upperneckrx,-0.0088355715908282981,0.0,[ 1.  0.  0.]
3,29,headrz,-0.024065682166813235,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
3,30,headry,0.04684420432212557,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
3,31,headrx,0.038685025218331788,0.0,[ 1.  0.  0.]
3,32,lclaviclerz,1.7044649510406466e-16,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
3,33,lclaviclery,2.3976285811263969e-16,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
3,34,lhumerusrz,1.139838507887027,0.0,[ 0.          0.869038   -0.49474535]
3,35,lhumerusry,0.58948730216217105,0.0,[-1.  0.  0.]
3,36,lhumerusrx,-0.89256986865992705,0.0,[ 0.         -0.49474535 -0.869038  ]
3,37,lradiusrx,0.34606546108806424,0.0,[ 0.         -0.49474535 -0.869038  ]
3,38,lwristry,0.19517030578856703,0.0,[-1.  0.  0.]
3,39,lhandrz,0.3880774992951167,0.0,[ 0.         -0.00603155  0.99998181]
3,40,lhandrx,-0.37421792390820419,0.0,[ 0.          0.99998181  0.00603155]
3,41,lfingersrx,0.12435505827044639,0.0,[ 0.          0.99998181  0.00603155]
3,42,lthumbrz,0.91031897229044956,0.0,[ -4.33680869e-19  -6.03155076e-03   9.99981810e-01]
3,43,lthumbrx,0.086366959703432528,0.0,[ 0.70710596  0.70709474  0.00426496]
3,44,rclaviclerz,1.7044649510406466e-16,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
3,45,rclaviclery,2.3976285811263969e-16,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
3,46,rhumerusrz,-1.4421427884463582,0.0,[ 0.          0.869038   -0.49474535]
3,47,rhumerusry,0.25848163323236611,0.0,[ 1.  0.  0.]
3,48,rhumerusrx,-0.15881219769160157,0.0,[ 0.          0.49474535  0.869038  ]
3,49,rradiusrx,0.76134646538828399,0.0,[ 0.          0.49474535  0.869038  ]
3,50,rwristry,-0.28846753751629839,0.0,[ 1.  0.  0.]
3,51,rhandrz,0.31792936614119005,0.0,[ 0.         -0.00603155  0.99998181]
3,52,rhandrx,-0.4511125637347087,0.0,[ 0.         -0.99998181 -0.00603155]
3,53,rfingersrx,0.12435505827044639,0.0,[ 0.         -0.99998181 -0.00603155]
3,54,rthumbrz,-0.2052962447187156,0.0,[  4.33680869e-19  -6.03155076e-03   9.99981810e-01]
3,55,rthumbrx,0.012106329658810771,0.0,[ 0.70710596 -0.70709474 -0.00426496]
4,0,lfemurrz,-0.3914890631274931,0.0,[  0.00000000e+00  -1.00000000e+00   1.70002901e-16]
4,1,lfemurry,-0.020449677595358911,0.0,[ -3.37133954e-01   1.63064007e-16   9.41456689e-01]
4,2,lfemurrx,-0.49246111717791208,0.0,[  9.41456689e-01   2.77555756e-17   3.37133954e-01]
4,3,ltibiarx,0.54337393287253644,0.0,[  9.41456689e-01   5.55111512e-17   3.37133954e-01]
4,4,lfootrz,0.26335508056062684,0.0,[ -3.37133954e-01   2.14021971e-16   9.41456689e-01]
4,5,lfootrx,-0.14513915619309167,0.0,[  9.41456689e-01   6.53358582e-17   3.37133954e-01]
4,6,ltoesrx,-0.092794257106665098,0.0,[  9.41456689e-01   6.53358582e-17   3.37133954e-01]
4,7,rfemurrz,0.49557059605092846,0.0,[  0.00000000e+00  -1.00000000e+00   1.70002901e-16]
4,8,rfemurry,0.031990994360727554,0.0,[  3.37133954e-01   1.63064007e-16   9.41456689e-01]
4,9,rfemurrx,0.3591204592966718,0.0,[  9.41456689e-01  -2.77555756e-17  -3.37133954e-01]
4,10,rtibiarx,0.28523947155898582,0.0,[  9.41456689e-01  -5.55111512e-17  -3.37133954e-01]
4,11,rfootrz,0.031194266223570709,0.0,[  3.37133954e-01   2.14021971e-16   9.41456689e-01]
4,12,rfootrx,-0.24071756341710757,0.0,[  9.41456689e-01  -6.53358582e-17  -3.37133954e-01]
4,13,rtoesrx,-0.32491361920043388,0.0,[  9.41456689e-01  -6.53358582e-17  -3.37133954e-01]
4,14,lowerbackrz,0.085296274973210726,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
4,15,lowerbackry,0.030386147966788957,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
4,16,lowerbackrx,0.098582376099562913,0.0,[ 1.  0.  0.]
4,17,upperbackrz,0.023556254824793538,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
4,18,upperbackry,0.044208087850442473,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
4,19,upperbackrx,0.060086240249510578,0.0,[ 1.  0.  0.]
4,20,thoraxrz,-0.025689813561060718,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
4,21,thoraxry,0.023113870941214417,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
4,22,thoraxrx,0.0094065847336218308,0.0,[ 1.  0.  0.]
4,23,lowerneckrz,0.011434243823441726,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
4,24,lowerneckry,0.073629156968306214,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
4,25,lowerneckrx,-0.21707211664514267,0.0,[ 1.  0.  0.]
4,26,upperneckrz,-0.064991079952967795,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
4,27,upperneckry,0.097934014966402694,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
4,28,upperneckrx,-0.022055078756832828,0.0,[ 1.  0.  0.]
4,29,headrz,-0.017380885898909907,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
4,30,headry,0.046891395745387421,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
4,31,headrx,0.032434392715017434,0.0,[ 1.  0.  0.]
4,32,lclaviclerz,-2.5689796089246323e-17,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
4,33,lclaviclery,-8.7960260687969768e-18,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
4,34,lhumerusrz,1.1398430908783064,0.0,[ 0.          0.869038   -0.49474535]
4,35,lhumerusry,0.58374315141080912,0.0,[-1.  0.  0.]
4,36,lhumerusrx,-0.88157394880154072,0.0,[ 0.         -0.49474535 -0.869038  ]
4,37,lradiusrx,0.33745859060063693,0.0,[ 0.         -0.49474535 -0.869038  ]
4,38,lwristry,0.18637971907806225,0.0,[-1.  0.  0.]
4,39,lhandrz,0.39521329825834794,0.0,[ 0.         -0.00603155  0.99998181]
4,40,lhandrx,-0.38199205473443865,0.0,[ 0.          0.99998181  0.00603155]
4,41,lfingersrx,0.12435505827044641,0.0,[ 0.          0.99998181  0.00603155]
4,42,lthumbrz,0.91762094533673344,0.0,[ -4.33680869e-19  -6.03155076e-03   9.99981810e-01]
4,43,lthumbrx,0.078859822007223315,0.0,[ 0.70710596  0.70709474  0.00426496]
4,44,rclaviclerz,-2.5689796089246323e-17,0.0,[  0.00000000e+00  -1.00000000e+00   2.22044605e-16]
4,45,rclaviclery,-8.7960260687969768e-18,0.0,[  0.00000000e+00   2.22044605e-16   1.00000000e+00]
4,46,rhumerusrz,-1.4635963086482464,0.0,[ 0.          0.869038   -0.49474535]
4,47,rhumerusry,0.24490268223575659,0.0,[ 1.  0.  0.]
4,48,rhumerusrx,-0.17781016125121119,0.0,[ 0.          0.49474535  0.869038  ]
4,49,rradiusrx,0.73451265260988119,0.0,[ 0.          0.49474535  0.869038  ]
4,50,rwristry,-0.2759375974007407,0.0,[ 1.  0.  0.]
4,51,rhandrz,0.33237498144657091,0.0,[ 0.         -0.00603155  0.99998181]
4,52,rhandrx,-0.45248407017156778,0.0,[ 0.         -0.99998181 -0.00603155]
4,53,rfingersrx,0.12435505827044641,0.0,[ 0.         -0.99998181 -0.00603155]
4,54,rthumbrz,-0.19085514257570838,0.0,[  4.33680869e-19  -6.03155076e-03   9.99981810e-01]
4,55,rthumbrx,0.010782669099508198,0.0,[ 0.70710596 -0.70709474 -0.00426496]
5,0,lfemurrz,-0.39021198751463232,0.0,[  0.00000000e+00  -1.00000000e+00   1.70002901e-16]
5,1,lfemurry,-0.012495527700020723,0.0,[ -3.37133954e-01   1.63064007e-16   9.41456689e-01]
