frame index,joint index,joint name,joint angle,joint velocity,local joint axis,global joint axis
1,30,headrz,-0.03250678023427364,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  2.22044605e-16]
1,31,headry,0.04485808438811108,0.0,[0. 1. 0.],[0.00000000e+00 2.22044605e-16 1.00000000e+00]
1,32,headrx,0.04950341584328125,0.0,[1. 0. 0.],[1. 0. 0.]
1,33,lclaviclerz,-1.3099091214989258e-16,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  2.22044605e-16]
1,34,lclaviclery,2.4860059903957356e-16,0.0,[0. 1. 0.],[0.00000000e+00 2.22044605e-16 1.00000000e+00]
1,35,lhumerusrz,1.1328366348220476,0.0,[0. 0. 1.],[ 0.          0.869038   -0.49474535]
1,36,lhumerusry,0.5817431405472339,0.0,[0. 1. 0.],[-1.  0.  0.]
1,37,lhumerusrx,-0.8967139353645145,0.0,[1. 0. 0.],[ 0.         -0.49474535 -0.869038  ]
1,38,lradiusrx,0.3476877970330962,0.0,[1. 0. 0.],[ 0.         -0.49474535 -0.869038  ]
1,39,lwristry,0.19775694297191923,0.0,[0. 1. 0.],[-1.  0.  0.]
1,40,lhandrz,0.38578664012110314,0.0,[0. 0. 1.],[ 0.         -0.00603155  0.99998181]
1,41,lhandrx,-0.3816215169406416,0.0,[1. 0. 0.],[0.         0.99998181 0.00603155]
1,42,lfingersrx,0.12435505827044635,0.0,[1. 0. 0.],[0.         0.99998181 0.00603155]
1,43,lthumbrz,0.908187371156944,0.0,[0. 0. 1.],[-4.33680869e-19 -6.03155076e-03  9.99981810e-01]
1,44,lthumbrx,0.07921771585702357,0.0,[1. 0. 0.],[0.70710596 0.70709474 0.00426496]
1,45,rclaviclerz,-1.3099091214989258e-16,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  2.22044605e-16]
1,46,rclaviclery,2.4860059903957356e-16,0.0,[0. 1. 0.],[0.00000000e+00 2.22044605e-16 1.00000000e+00]
1,47,rhumerusrz,-1.4313391648847298,0.0,[0. 0. 1.],[ 0.          0.869038   -0.49474535]
1,48,rhumerusry,0.2500340388165747,0.0,[0. 1. 0.],[1. 0. 0.]
1,49,rhumerusrx,-0.14920759749411958,0.0,[1. 0. 0.],[0.         0.49474535 0.869038  ]
1,50,rradiusrx,0.7941855757777881,0.0,[1. 0. 0.],[0.         0.49474535 0.869038  ]
1,51,rwristry,-0.2819537113235951,0.0,[0. 1. 0.],[1. 0. 0.]
1,52,rhandrz,0.3215556750764135,0.0,[0. 0. 1.],[ 0.         -0.00603155  0.99998181]
1,53,rhandrx,-0.4471716580394651,0.0,[1. 0. 0.],[ 0.         -0.99998181 -0.00603155]
1,54,rfingersrx,0.12435505827044635,0.0,[1. 0. 0.],[ 0.         -0.99998181 -0.00603155]
1,55,rthumbrz,-0.20165554296786503,0.0,[0. 0. 1.],[ 4.33680869e-19 -6.03155076e-03  9.99981810e-01]
1,56,rthumbrx,0.015912377461495184,0.0,[1. 0. 0.],[ 0.70710596 -0.70709474 -0.00426496]
2,1,lfemurrz,-0.37815824824627653,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  1.70002901e-16]
2,2,lfemurry,-0.00417526846712348,0.0,[0. 1. 0.],[-3.37133954e-01  1.63064007e-16  9.41456689e-01]
2,3,lfemurrx,-0.48385838584313606,0.0,[1. 0. 0.],[9.41456689e-01 2.77555756e-17 3.37133954e-01]
2,4,ltibiarx,0.43559038058175675,0.0,[1. 0. 0.],[9.41456689e-01 5.55111512e-17 3.37133954e-01]
2,5,lfootrz,0.21990958478092903,0.0,[0. 0. 1.],[-3.37133954e-01  2.14021971e-16  9.41456689e-01]
2,6,lfootrx,-0.19859544391085424,0.0,[1. 0. 0.],[9.41456689e-01 6.53358582e-17 3.37133954e-01]
2,7,ltoesrx,-0.18949272970270026,0.0,[1. 0. 0.],[9.41456689e-01 6.53358582e-17 3.37133954e-01]
2,8,rfemurrz,0.5066483454697747,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  1.70002901e-16]
2,9,rfemurry,0.03458300835796869,0.0,[0. 1. 0.],[3.37133954e-01 1.63064007e-16 9.41456689e-01]
2,10,rfemurrx,0.32638285808625067,0.0,[1. 0. 0.],[ 9.41456689e-01 -2.77555756e-17 -3.37133954e-01]
2,11,rtibiarx,0.25706685934152024,0.0,[1. 0. 0.],[ 9.41456689e-01 -5.55111512e-17 -3.37133954e-01]
2,12,rfootrz,0.033770406521435176,0.0,[0. 0. 1.],[3.37133954e-01 2.14021971e-16 9.41456689e-01]
2,13,rfootrx,-0.26141904901993374,0.0,[1. 0. 0.],[ 9.41456689e-01 -6.53358582e-17 -3.37133954e-01]
2,14,rtoesrx,-0.03765042130938064,0.0,[1. 0. 0.],[ 9.41456689e-01 -6.53358582e-17 -3.37133954e-01]
2,15,lowerbackrz,0.1018466734878669,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  2.22044605e-16]
2,16,lowerbackry,0.033037873249956363,0.0,[0. 1. 0.],[0.00000000e+00 2.22044605e-16 1.00000000e+00]
2,17,lowerbackrx,0.11343117680066571,0.0,[1. 0. 0.],[1. 0. 0.]
2,18,upperbackrz,0.026258336796977342,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  2.22044605e-16]
2,19,upperbackry,0.0493282956000647,0.0,[0. 1. 0.],[0.00000000e+00 2.22044605e-16 1.00000000e+00]
2,20,upperbackrx,0.06465936833706866,0.0,[1. 0. 0.],[1. 0. 0.]
2,21,thoraxrz,-0.032809890058334366,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  2.22044605e-16]
2,22,thoraxry,0.025893024485176677,0.0,[0. 1. 0.],[0.00000000e+00 2.22044605e-16 1.00000000e+00]
2,23,thoraxrx,0.006979951984017715,0.0,[1. 0. 0.],[1. 0. 0.]
2,24,lowerneckrz,0.026110781714842754,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  2.22044605e-16]
2,25,lowerneckry,0.07277455881429121,0.0,[0. 1. 0.],[0.00000000e+00 2.22044605e-16 1.00000000e+00]
2,26,lowerneckrx,-0.22073974700553967,0.0,[1. 0. 0.],[1. 0. 0.]
2,27,upperneckrz,-0.10169422441186018,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  2.22044605e-16]
2,28,upperneckry,0.09721636665616991,0.0,[0. 1. 0.],[0.00000000e+00 2.22044605e-16 1.00000000e+00]
2,29,upperneckrx,0.002951742143688824,0.0,[1. 0. 0.],[1. 0. 0.]
2,30,headrz,-0.03174691844016827,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  2.22044605e-16]
2,31,headry,0.04496197559616138,0.0,[0. 1. 0.],[0.00000000e+00 2.22044605e-16 1.00000000e+00]
2,32,headrx,0.04355229728194892,0.0,[1. 0. 0.],[1. 0. 0.]
2,33,lclaviclerz,-5.531894810650129e-16,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  2.22044605e-16]
2,34,lclaviclery,-2.6088665576114615e-16,0.0,[0. 1. 0.],[0.00000000e+00 2.22044605e-16 1.00000000e+00]
2,35,lhumerusrz,1.1335413184846608,0.0,[0. 0. 1.],[ 0.          0.869038   -0.49474535]
2,36,lhumerusry,0.5823412414899841,0.0,[0. 1. 0.],[-1.  0.  0.]
2,37,lhumerusrx,-0.8946831684217686,0.0,[1. 0. 0.],[ 0.         -0.49474535 -0.869038  ]
2,38,lradiusrx,0.3448851798694006,0.0,[1. 0. 0.],[ 0.         -0.49474535 -0.869038  ]
2,39,lwristry,0.19963024014451594,0.0,[0. 1. 0.],[-1.  0.  0.]
2,40,lhandrz,0.3819797355459734,0.0,[0. 0. 1.],[ 0.         -0.00603155  0.99998181]
2,41,lhandrx,-0.3796967381467087,0.0,[1. 0. 0.],[0.         0.99998181 0.00603155]
2,42,lfingersrx,0.12435505827044638,0.0,[1. 0. 0.],[0.         0.99998181 0.00603155]
2,43,lthumbrz,0.9043415673318844,0.0,[0. 0. 1.],[-4.33680869e-19 -6.03155076e-03  9.99981810e-01]
2,44,lthumbrx,0.08107680567503102,0.0,[1. 0. 0.],[0.70710596 0.70709474 0.00426496]
2,45,rclaviclerz,-5.531894810650129e-16,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  2.22044605e-16]
2,46,rclaviclery,-2.6088665576114615e-16,0.0,[0. 1. 0.],[0.00000000e+00 2.22044605e-16 1.00000000e+00]
2,47,rhumerusrz,-1.440562649063314,0.0,[0. 0. 1.],[ 0.          0.869038   -0.49474535]
2,48,rhumerusry,0.25142186516809506,0.0,[0. 1. 0.],[1. 0. 0.]
2,49,rhumerusrx,-0.1559300626709766,0.0,[1. 0. 0.],[0.         0.49474535 0.869038  ]
2,50,rradiusrx,0.7815017525437814,0.0,[1. 0. 0.],[0.         0.49474535 0.869038  ]
2,51,rwristry,-0.27927663079364534,0.0,[0. 1. 0.],[1. 0. 0.]
2,52,rhandrz,0.3191520993055426,0.0,[0. 0. 1.],[ 0.         -0.00603155  0.99998181]
2,53,rhandrx,-0.45674059986774596,0.0,[1. 0. 0.],[ 0.         -0.99998181 -0.00603155]
2,54,rfingersrx,0.12435505827044638,0.0,[1. 0. 0.],[ 0.         -0.99998181 -0.00603155]
2,55,rthumbrz,-0.20408634315765337,0.0,[0. 0. 1.],[ 4.33680869e-19 -6.03155076e-03  9.99981810e-01]
2,56,rthumbrx,0.006670228170627245,0.0,[1. 0. 0.],[ 0.70710596 -0.70709474 -0.00426496]
3,1,lfemurrz,-0.3896047736347283,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  1.70002901e-16]
3,2,lfemurry,-0.009109429841902461,0.0,[0. 1. 0.],[-3.37133954e-01  1.63064007e-16  9.41456689e-01]
3,3,lfemurrx,-0.4850386072824605,0.0,[1. 0. 0.],[9.41456689e-01 2.77555756e-17 3.37133954e-01]
3,4,ltibiarx,0.48811329300567524,0.0,[1. 0. 0.],[9.41456689e-01 5.55111512e-17 3.37133954e-01]
3,5,lfootrz,0.23254517444945041,0.0,[0. 0. 1.],[-3.37133954e-01  2.14021971e-16  9.41456689e-01]
3,6,lfootrx,-0.15965793051485502,0.0,[1. 0. 0.],[9.41456689e-01 6.53358582e-17 3.37133954e-01]
3,7,ltoesrx,-0.19656730423493096,0.0,[1. 0. 0.],[9.41456689e-01 6.53358582e-17 3.37133954e-01]
3,8,rfemurrz,0.5009775003318634,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  1.70002901e-16]
3,9,rfemurry,0.03582657579275421,0.0,[0. 1. 0.],[3.37133954e-01 1.63064007e-16 9.41456689e-01]
3,10,rfemurrx,0.34534669404301793,0.0,[1. 0. 0.],[ 9.41456689e-01 -2.77555756e-17 -3.37133954e-01]
3,11,rtibiarx,0.24549101107428806,0.0,[1. 0. 0.],[ 9.41456689e-01 -5.55111512e-17 -3.37133954e-01]
3,12,rfootrz,0.030734630530542345,0.0,[0. 0. 1.],[3.37133954e-01 2.14021971e-16 9.41456689e-01]
3,13,rfootrx,-0.26008458685952945,0.0,[1. 0. 0.],[ 9.41456689e-01 -6.53358582e-17 -3.37133954e-01]
3,14,rtoesrx,-0.16768245450828634,0.0,[1. 0. 0.],[ 9.41456689e-01 -6.53358582e-17 -3.37133954e-01]
3,15,lowerbackrz,0.08677678637904998,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  2.22044605e-16]
3,16,lowerbackry,0.031009320908018476,0.0,[0. 1. 0.],[0.00000000e+00 2.22044605e-16 1.00000000e+00]
3,17,lowerbackrx,0.10361642278965115,0.0,[1. 0. 0.],[1. 0. 0.]
3,18,upperbackrz,0.02875684439862192,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  2.22044605e-16]
3,19,upperbackry,0.04521161778926699,0.0,[0. 1. 0.],[0.00000000e+00 2.22044605e-16 1.00000000e+00]
3,20,upperbackrx,0.06482686380901892,0.0,[1. 0. 0.],[1. 0. 0.]
3,21,thoraxrz,-0.021285532881195463,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  2.22044605e-16]
3,22,thoraxry,0.023682688872655632,0.0,[0. 1. 0.],[0.00000000e+00 2.22044605e-16 1.00000000e+00]
3,23,thoraxrx,0.01140444674473026,0.0,[1. 0. 0.],[1. 0. 0.]
3,24,lowerneckrz,0.014473273972954179,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  2.22044605e-16]
3,25,lowerneckry,0.07425691623871272,0.0,[0. 1. 0.],[0.00000000e+00 2.22044605e-16 1.00000000e+00]
3,26,lowerneckrx,-0.22184552137110922,0.0,[1. 0. 0.],[1. 0. 0.]
3,27,upperneckrz,-0.08495130996173915,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  2.22044605e-16]
3,28,upperneckry,0.09958178028893952,0.0,[0. 1. 0.],[0.00000000e+00 2.22044605e-16 1.00000000e+00]
3,29,upperneckrx,-0.008835571590828298,0.0,[1. 0. 0.],[1. 0. 0.]
3,30,headrz,-0.024065682166813235,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  2.22044605e-16]
3,31,headry,0.04684420432212557,0.0,[0. 1. 0.],[0.00000000e+00 2.22044605e-16 1.00000000e+00]
3,32,headrx,0.03868502521833179,0.0,[1. 0. 0.],[1. 0. 0.]
3,33,lclaviclerz,1.7044649510406466e-16,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  2.22044605e-16]
3,34,lclaviclery,2.397628581126397e-16,0.0,[0. 1. 0.],[0.00000000e+00 2.22044605e-16 1.00000000e+00]
3,35,lhumerusrz,1.139838507887027,0.0,[0. 0. 1.],[ 0.          0.869038   -0.49474535]
3,36,lhumerusry,0.589487302162171,0.0,[0. 1. 0.],[-1.  0.  0.]
3,37,lhumerusrx,-0.892569868659927,0.0,[1. 0. 0.],[ 0.         -0.49474535 -0.869038  ]
3,38,lradiusrx,0.34606546108806424,0.0,[1. 0. 0.],[ 0.         -0.49474535 -0.869038  ]
3,39,lwristry,0.19517030578856703,0.0,[0. 1. 0.],[-1.  0.  0.]
3,40,lhandrz,0.3880774992951167,0.0,[0. 0. 1.],[ 0.         -0.00603155  0.99998181]
3,41,lhandrx,-0.3742179239082042,0.0,[1. 0. 0.],[0.         0.99998181 0.00603155]
3,42,lfingersrx,0.12435505827044639,0.0,[1. 0. 0.],[0.         0.99998181 0.00603155]
3,43,lthumbrz,0.9103189722904496,0.0,[0. 0. 1.],[-4.33680869e-19 -6.03155076e-03  9.99981810e-01]
3,44,lthumbrx,0.08636695970343253,0.0,[1. 0. 0.],[0.70710596 0.70709474 0.00426496]
3,45,rclaviclerz,1.7044649510406466e-16,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  2.22044605e-16]
3,46,rclaviclery,2.397628581126397e-16,0.0,[0. 1. 0.],[0.00000000e+00 2.22044605e-16 1.00000000e+00]
3,47,rhumerusrz,-1.4421427884463582,0.0,[0. 0. 1.],[ 0.          0.869038   -0.49474535]
3,48,rhumerusry,0.2584816332323661,0.0,[0. 1. 0.],[1. 0. 0.]
3,49,rhumerusrx,-0.15881219769160157,0.0,[1. 0. 0.],[0.         0.49474535 0.869038  ]
3,50,rradiusrx,0.761346465388284,0.0,[1. 0. 0.],[0.         0.49474535 0.869038  ]
3,51,rwristry,-0.2884675375162984,0.0,[0. 1. 0.],[1. 0. 0.]
3,52,rhandrz,0.31792936614119005,0.0,[0. 0. 1.],[ 0.         -0.00603155  0.99998181]
3,53,rhandrx,-0.4511125637347087,0.0,[1. 0. 0.],[ 0.         -0.99998181 -0.00603155]
3,54,rfingersrx,0.12435505827044639,0.0,[1. 0. 0.],[ 0.         -0.99998181 -0.00603155]
3,55,rthumbrz,-0.2052962447187156,0.0,[0. 0. 1.],[ 4.33680869e-19 -6.03155076e-03  9.99981810e-01]
3,56,rthumbrx,0.01210632965881077,0.0,[1. 0. 0.],[ 0.70710596 -0.70709474 -0.00426496]
4,1,lfemurrz,-0.3914890631274931,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  1.70002901e-16]
4,2,lfemurry,-0.02044967759535891,0.0,[0. 1. 0.],[-3.37133954e-01  1.63064007e-16  9.41456689e-01]
4,3,lfemurrx,-0.4924611171779121,0.0,[1. 0. 0.],[9.41456689e-01 2.77555756e-17 3.37133954e-01]
4,4,ltibiarx,0.5433739328725364,0.0,[1. 0. 0.],[9.41456689e-01 5.55111512e-17 3.37133954e-01]
4,5,lfootrz,0.26335508056062684,0.0,[0. 0. 1.],[-3.37133954e-01  2.14021971e-16  9.41456689e-01]
4,6,lfootrx,-0.14513915619309167,0.0,[1. 0. 0.],[9.41456689e-01 6.53358582e-17 3.37133954e-01]
4,7,ltoesrx,-0.0927942571066651,0.0,[1. 0. 0.],[9.41456689e-01 6.53358582e-17 3.37133954e-01]
4,8,rfemurrz,0.49557059605092846,0.0,[0. 0. 1.],[ 0.00000000e+00 -1.00000000e+00  1.70002901e-16]
4,9,rfemurry,0.031990994360727554,0.0,[0. 1. 0.],[3.37133954e-01 1.63064007e-16 9.41456689e-01]
4,10,rfemurrx,0.3591204592966718,0.0,[1. 0. 0.],[ 9.41456689e-01 -2.77555756e-17 -3.37133954e-01]
4,11,rtibiarx,0.3086086333785556,0.0,[1. 0. 0.],[ 9.41456689e-01 -5.55111512e-17 -3.37133954e-01]
4,12,rfootrz,0.03119426622357071,0.0,[0. 0. 1.],[3.37133954e-01 2.14021971e-16 9.41456689e-01]
